transaction_hash,transaction_time,from_address,to_address,amount
0xb58530520c9f6c954d63bdd6e20fcc241a6b856d54ddaf7655436357f898abd7,2024-06-14 11:30:23.000 UTC,0xb0e2273f4e24fd470ba3d23d081e7c7d7aa78dd8,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,119.1089905
0x48ebeaadd9588da724fc3979552eae1509fc9f72a95f7b10eb35522ab64751ef,2024-06-10 17:11:16.000 UTC,0xb0e2273f4e24fd470ba3d23d081e7c7d7aa78dd8,0x111bb8c3542f2b92fb41b8d913c01d3788431111,65.38216232
0x73e99a61075f18565b1f4c4f27fa1b986ec84fec08d748a6e1ed6a62afb28e07,2024-07-21 13:20:05.000 UTC,0x66090998e72eb85ad624bef10f4337d4351e0c78,0x0ac75de41e50010a59296a3917a00de397f8e418,398.992721
0xbc0f76a1b320e6ad13af3bab13fc05c24908dd9afd3fd6393096ef65e1700e55,2024-07-22 07:45:59.000 UTC,0x66090998e72eb85ad624bef10f4337d4351e0c78,0x0ac75de41e50010a59296a3917a00de397f8e418,101.8413889
0xc3f3e0fa10f7472233fb76afe7a8ab7bebc369a75ec966606ac883cc8d75295b,2024-07-23 15:58:20.000 UTC,0xbca4d68be543dcefb1a8bccb519503f9ba3f2026,0x9b99e9c620b2e2f09e0b9fced8f679eecf2653fe,317.9016356
0x196c87a4789297d372b3891f64d740aba81d8b88f1067beba19b8d3297636b9e,2024-07-12 00:42:09.000 UTC,0xf897185dd97ee82b87154ea49ea4a8a4084daa30,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,449.426922
0x09f296955b6100fb9444f749feab3ad6a7dacc872b5dd4ea2de3c37de3046a39,2024-06-16 03:09:11.000 UTC,0xf897185dd97ee82b87154ea49ea4a8a4084daa30,0x0ac75de41e50010a59296a3917a00de397f8e418,329.1501319
0x71c74f74ded17c8cf032859c913264cb50724b2430f7874fed5949d6040869aa,2024-06-16 04:56:30.000 UTC,0xbca4d68be543dcefb1a8bccb519503f9ba3f2026,0x0f32a1597b43a8cb2f20e8d3023a39c532ff6978,996.6983205
0x53b570fda515244496af12472360f5902049c21c887a66a8e695475ff706e31a,2024-06-11 19:53:06.000 UTC,0xf897185dd97ee82b87154ea49ea4a8a4084daa30,0xe37e799d5077682fa0a244d46e5649f71457bd09,253
0x58403dda5a788c5bddb9fefc10beac6f2a2e92f374e0add79ed66234f245fd30,2024-06-11 19:55:03.000 UTC,0xf897185dd97ee82b87154ea49ea4a8a4084daa30,0x0ac75de41e50010a59296a3917a00de397f8e418,2.532939535
0xa750e4b9ac7ca6c8ce96c2e942e7e6a307ca4c6b3c4499955a8f34e9db1c4ad3,2024-06-26 15:03:42.000 UTC,0xb0e2273f4e24fd470ba3d23d081e7c7d7aa78dd8,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,197.191445
0x37686352a33cd0025cd68a4ed4873ec5af1a7d155dac5920c2e8aeac0e21daf9,2024-06-27 17:13:09.000 UTC,0xb0e2273f4e24fd470ba3d23d081e7c7d7aa78dd8,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,5
0x49564dd81b0875d4372877f24767033d086c8f5c4e4acd820bfceac21c41d7ef,2024-06-27 17:13:37.000 UTC,0xb0e2273f4e24fd470ba3d23d081e7c7d7aa78dd8,0x0ac75de41e50010a59296a3917a00de397f8e418,60.12965901
0x2f336b61eb6f5666b7f83a71293c3bec8f59f1c92390cf414333174a8339a2d0,2024-07-08 05:48:38.000 UTC,0xb0e2273f4e24fd470ba3d23d081e7c7d7aa78dd8,0x7e4e9071b83c0352597c64033138f8d7ad0f4a74,0
0x2c0b6af2208e2a351ed6e86e7b70e653be9d6514c1f4c7403aa53e00a3c42e4a,2024-06-09 03:42:04.000 UTC,0xb0e2273f4e24fd470ba3d23d081e7c7d7aa78dd8,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,158.7906136
0x47dc8917eb524964c7592170762ca4a3cdf812590c151bb968f28fc6c88b8b80,2024-06-22 06:31:44.000 UTC,0xb0e2273f4e24fd470ba3d23d081e7c7d7aa78dd8,0x902f1685b0cfb63d38891830dc9a0e499696b348,172.3633599
0x5ccc71220b6fc40015ada6e12acfbb018a1436c5f0c74771988f3fc5705aad75,2024-06-22 06:42:00.000 UTC,0xb0e2273f4e24fd470ba3d23d081e7c7d7aa78dd8,0x902fa3e15e49f2fb96130bb01e2552ee315cb348,0
0xc23849f4cbb6a20742286f51f4627a9a0bbe2899a7fbb3571ce9fd50fb3ef1af,2024-06-13 16:26:03.000 UTC,0xb0e2273f4e24fd470ba3d23d081e7c7d7aa78dd8,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,74.4682922
0x7261500363cb727d1d1a252572960163e982fa55f17731b2041c0a388c3c5571,2024-06-06 17:15:27.000 UTC,0x00ff6b7d26407a46af2b631b4fa452a036d027e5,0x0ac75de41e50010a59296a3917a00de397f8e418,2730.067672
0x977e49c920719ec5c0143e9691f83c8917c58dd0eddc82adc7ec37e7694d271c,2024-07-24 09:36:15.000 UTC,0x66090998e72eb85ad624bef10f4337d4351e0c78,0x0ac75de41e50010a59296a3917a00de397f8e418,124.2417006
0xcd4664dda7d1181001ba5bc38997d4dfa64ba5d9fb89bbf6f364cf3fc9d610c7,2024-07-07 22:38:55.000 UTC,0x66090998e72eb85ad624bef10f4337d4351e0c78,0x0ac75de41e50010a59296a3917a00de397f8e418,6555
0x464f1ddd763159bd70061ac69d4d9c0323a59a15dcb44ea888f20bebdead37fb,2024-07-04 15:00:07.000 UTC,0xe18ad427ae51df3692c86f40f7ccae63ecedba9d,0x544ba588efd839d2692fc31ea991cd39993c135f,217.6108439
0x378db9edc79dc3c693bb95dd69f091366f150ad01b2a3de1907288a677fb026a,2024-07-29 12:03:39.000 UTC,0x66090998e72eb85ad624bef10f4337d4351e0c78,0x0ac75de41e50010a59296a3917a00de397f8e418,267.0262458
0xca539bf764c0d5abde6fc7e0d97e60f1eaea021f3a785410c9b5057365809cde,2024-07-18 13:29:15.000 UTC,0x66090998e72eb85ad624bef10f4337d4351e0c78,0x0ac75de41e50010a59296a3917a00de397f8e418,265.3082725
0xab4c5160a39f2ee56feafda0000ed1da12269ae2eb7abcfce4bd5a2aa365e7b3,2024-07-27 10:38:21.000 UTC,0x66090998e72eb85ad624bef10f4337d4351e0c78,0x0ac75de41e50010a59296a3917a00de397f8e418,252.7451873
0x79d12ea2ef415ab38ea306c3b5719c65c91bb5cc12e150024905dc359cbaafdf,2024-07-13 09:16:06.000 UTC,0xe18ad427ae51df3692c86f40f7ccae63ecedba9d,0x544ba588efd839d2692fc31ea991cd39993c135f,46.8941155
0xc5119afc2763bcccebe0ce04edbb2b810a3aed7144a9d990ea30ac0c8d948f4a,2024-07-13 11:02:23.000 UTC,0x66090998e72eb85ad624bef10f4337d4351e0c78,0x0ac75de41e50010a59296a3917a00de397f8e418,268.7558782
0x46a93f23f158f374b781e07889af6170a4f8ad7720fb85fceee2d2a836ce694f,2024-07-07 10:08:04.000 UTC,0x66090998e72eb85ad624bef10f4337d4351e0c78,0x0ac75de41e50010a59296a3917a00de397f8e418,5
0xd1fe1fa497ccad28b4b8e67a5527e1fda149e9c582639c3a42a9477f63ea2574,2024-07-07 10:59:12.000 UTC,0x66090998e72eb85ad624bef10f4337d4351e0c78,0x0ac75de41e50010a59296a3917a00de397f8e418,6555
0xb834c389478bedf0c978e3f83b3e264f2ffc794be5100998e513d4b6c28a02dd,2024-07-03 14:28:29.000 UTC,0x66090998e72eb85ad624bef10f4337d4351e0c78,0x0ac75de41e50010a59296a3917a00de397f8e418,13450
0x948aea1902a7b2a78ae80adb44434c19f3888f55bcf196470a5eb8c7623c19c1,2024-07-10 12:27:00.000 UTC,0x66090998e72eb85ad624bef10f4337d4351e0c78,0xae95d3a172e2090bc4b6967691a6968d3d6882f0,16255.75029
0xe01abe989c4087ecafecd90eaee6bee30ef921074cc69cd82d868cc5a445919c,2024-07-10 12:32:22.000 UTC,0x66090998e72eb85ad624bef10f4337d4351e0c78,0xae951be87134e1e2b3522302f3cf53439d0682f0,0
0xb2e6bfe3949dd0b2286a6b12971bcfda4a9bda85a72dbd4c3b8c54d34cfe4290,2024-07-10 12:51:30.000 UTC,0x66090998e72eb85ad624bef10f4337d4351e0c78,0xae9512a244e5c91508c9dd6bfd375667da7c82f0,0
0x0304bb4ac8810adae88e2e51d6052a73037ecf48a2f17e9ec1ac2b33c63f223d,2024-07-04 07:26:05.000 UTC,0xe18ad427ae51df3692c86f40f7ccae63ecedba9d,0x0ac75de41e50010a59296a3917a00de397f8e418,100
0xed4d345153352982df83d7e7262674a78f0a5e6212804d16e6efaf76bd7b2557,2024-07-14 22:23:32.000 UTC,0x66090998e72eb85ad624bef10f4337d4351e0c78,0x0ac75de41e50010a59296a3917a00de397f8e418,194.226459
0xd3a10154c8b497ca3b612f9a8899052b091edb747277eb1718804abae4d7d773,2024-07-13 13:37:07.000 UTC,0xe18ad427ae51df3692c86f40f7ccae63ecedba9d,0x544ba588efd839d2692fc31ea991cd39993c135f,1077.266727
0xd3a10154c8b497ca3b612f9a8899052b091edb747277eb1718804abae4d7d773,2024-07-13 13:37:07.000 UTC,0xe18ad427ae51df3692c86f40f7ccae63ecedba9d,0xbf6cbb1f40a542af50839cad01b0dc1747f11e18,119.7064501
0xd1e90785e166a7eaf69c3a479cf99232d5f639f66030d597ba57b110608b7a47,2024-07-16 13:41:36.000 UTC,0x66090998e72eb85ad624bef10f4337d4351e0c78,0x0ac75de41e50010a59296a3917a00de397f8e418,216.6747054
0x36cddb761b4ca658ce5ae6ff4163684d2f5dccdb0957ecdc071b7b03eca45379,2024-07-25 11:40:57.000 UTC,0x66090998e72eb85ad624bef10f4337d4351e0c78,0x0ac75de41e50010a59296a3917a00de397f8e418,139.9156291
0x8f9b371b272bdbbd57402a8818b7f5b18b3d213481820ecff706cb6d5b132975,2024-07-11 09:15:57.000 UTC,0x66090998e72eb85ad624bef10f4337d4351e0c78,0x0ac75de41e50010a59296a3917a00de397f8e418,278
0x95e98d32926c1a2e2e0dd1152369ae5604292d1ed3cf0b32f513a969d821813e,2024-06-20 20:22:12.000 UTC,0x731c34dcbc8e016944c6a5d899b4c7a32ec4414f,0x806c2240793b3738000fcb62c66bf462764b903f,614.5234217
0x7b4c6ef9261ce52237ff2f7dded3fdff65fc80f39660dd112e8861751e058617,2024-06-20 04:13:54.000 UTC,0x731c34dcbc8e016944c6a5d899b4c7a32ec4414f,0x61178775c2239117745ae76c8ab9fcde737c275d,638.2783896
