transaction_hash,transaction_time,from_address,to_address,amount
0x093c257df34045fcfe75955e112bae4cb051fe7c0aa9cf8f5a233f8d6db52dc7,2024-07-03 15:53:08.000 UTC,0x35e2a11f743a43f00381a0aeb6764322ef1eb788,0xba12222222228d8ba445958a75a0704d566bf2c8,37.91037783
0x9d8d34d9ceb7b38b9548bbadf851e8810b5e429ce998cead62b1ab976f9985b6,2024-07-12 07:20:13.000 UTC,0x35e2a11f743a43f00381a0aeb6764322ef1eb788,0x11ddd59c33c73c44733b4123a86ea5ce57f6e854,76.67284451
0x1a3fea819812ba5e88ddc6105622c6960e0e257cba2d7a2a3cfbe40ee03757aa,2024-07-12 11:17:17.000 UTC,0x35e2a11f743a43f00381a0aeb6764322ef1eb788,0x11ddd59c33c73c44733b4123a86ea5ce57f6e854,20.15955399
0x741ed3952addc6fa3e6abc6e53e2f9ab269e71bf293c9261627ce65b9d753ec6,2024-07-09 17:58:05.000 UTC,0x35e2a11f743a43f00381a0aeb6764322ef1eb788,0x11ddd59c33c73c44733b4123a86ea5ce57f6e854,87.93603071
0x69a47739ce0eba9e4af83336453dea85b1f3036c278e49105b8347ae87e12c84,2024-07-15 11:35:12.000 UTC,0x35e2a11f743a43f00381a0aeb6764322ef1eb788,0xaeb0fed69354f34831fe1d16475d9a83ddacada6,23.41622791
0x98815ba39acb839b36e40e1fa20a26d30ce43721e41a7f6e6c0c901a38b50a21,2024-06-25 13:04:05.000 UTC,0x35e2a11f743a43f00381a0aeb6764322ef1eb788,0xaeb0fed69354f34831fe1d16475d9a83ddacada6,163.7656949
0x13de696e0e672092369b259b8a0f96c6a9b19984128864a0a0371185a69de11e,2024-08-01 08:44:11.000 UTC,0x35e2a11f743a43f00381a0aeb6764322ef1eb788,0x11ddd59c33c73c44733b4123a86ea5ce57f6e854,42.29913787
0xf9afe8507f507067f9a1c3e29b3f509c678d4eb9a36d13e63207200b6b54003a,2024-06-26 07:44:13.000 UTC,0x35e2a11f743a43f00381a0aeb6764322ef1eb788,0x11ddd59c33c73c44733b4123a86ea5ce57f6e854,32.31680233
0x5ee6dd805615a266148802ec1e436c1db7f5697dd5f2cc59ac6af0bcf6ad8430,2024-06-26 08:31:03.000 UTC,0x35e2a11f743a43f00381a0aeb6764322ef1eb788,0xb0f6ca40411360c03d41c5ffc5f179b8403cdcf8,106.7729205
0x0cdda8e0a4807a54d93e7263d9450b55221a4e08a1440cf6bf1cae71fb1fa00c,2024-07-02 07:09:47.000 UTC,0x35e2a11f743a43f00381a0aeb6764322ef1eb788,0x11ddd59c33c73c44733b4123a86ea5ce57f6e854,40.0652133
0x280071c7af82f8327b59ce170e8a14b45de15fc3f107b73220ae265b91bd3e04,2024-07-27 09:57:11.000 UTC,0x35e2a11f743a43f00381a0aeb6764322ef1eb788,0x281fa279d55134814a8aa21f9d80dfa5f68d5f10,10010.67984
0x108823fb3a6f48f69ea201e39120a60fdcc501f361ecd9a3e8407059612a7ae0,2024-07-27 10:02:31.000 UTC,0x35e2a11f743a43f00381a0aeb6764322ef1eb788,0x281f5d5fe46cb71dab7c6f1b89ff3e2a335d5f10,0
0xebee04bc65666104d343b5ab0b5e3f31526d3b45b6b2dbd45f1673e96cd3ae5f,2024-07-01 13:47:25.000 UTC,0x35e2a11f743a43f00381a0aeb6764322ef1eb788,0xe37e799d5077682fa0a244d46e5649f71457bd09,86.40576331
0xcd746c6533c29dd7bd8ea5cf7a8f3e5e4d2a80f2286bceb12ed9e0ea222b6019,2024-07-18 21:40:17.000 UTC,0x35e2a11f743a43f00381a0aeb6764322ef1eb788,0x11ddd59c33c73c44733b4123a86ea5ce57f6e854,57.57571073
0x8fc42a51a336a6aca84e5ce8682a0f9667c341892eaa1ca4de0b3818e1d9c351,2024-07-24 14:32:40.000 UTC,0x02e0c302380aa679189d9caa349a0da5a6a19108,0x9008d19f58aabd9ed0d60971565aa8510560ab41,1039.812868
0x745b2662050f84ec2a5ae8025ec768e992f079d454e46eb255e2db1d890a3c78,2024-07-15 16:49:49.000 UTC,0x02e0c302380aa679189d9caa349a0da5a6a19108,0x9008d19f58aabd9ed0d60971565aa8510560ab41,26.24931352
0x9cf32e73add7382950caba6df0f52addcc76203a494b263243295200ee0cff8b,2024-07-30 07:08:48.000 UTC,0x35e2a11f743a43f00381a0aeb6764322ef1eb788,0x11ddd59c33c73c44733b4123a86ea5ce57f6e854,83.05252187
0xb2bf8734746d419618ea7bc1fb871ed0440ee2add25df6a75b886c879806f7e4,2024-07-30 07:19:39.000 UTC,0x35e2a11f743a43f00381a0aeb6764322ef1eb788,0xffffffaeff0b96ea8e4f94b2253f31abdd875847,14.5166132
0x9de8c498f328bf7a5e60c52a95fec6acb4da5547a4bb52f78e373e0254b720f9,2024-07-11 12:38:20.000 UTC,0x35e2a11f743a43f00381a0aeb6764322ef1eb788,0xaeb0fed69354f34831fe1d16475d9a83ddacada6,1304.238023
0x3720fbb9a090e7d1db8437fb06088416665a27d73722963eae26fa3cf1dfa39e,2024-07-11 13:59:53.000 UTC,0x35e2a11f743a43f00381a0aeb6764322ef1eb788,0x11ddd59c33c73c44733b4123a86ea5ce57f6e854,23.31902421
0x504386a28621f0b0c79f08f4d9fa33a9fbee47e6cff9bd68cb82521d0ad26bfa,2024-07-21 13:40:04.000 UTC,0x35e2a11f743a43f00381a0aeb6764322ef1eb788,0x11ddd59c33c73c44733b4123a86ea5ce57f6e854,30.65334526
0xa3867618ff3f01ec97ebc0ab005d330ed85c3d774e19766e139d270ea48f326b,2024-07-23 08:48:33.000 UTC,0x35e2a11f743a43f00381a0aeb6764322ef1eb788,0x11ddd59c33c73c44733b4123a86ea5ce57f6e854,40.98502414
0xc27b899b85ec322525422b02385a8b0957362f7c006ed49b436fc6f9e5232edc,2024-08-01 10:39:05.000 UTC,0x35e2a11f743a43f00381a0aeb6764322ef1eb788,0x11ddd59c33c73c44733b4123a86ea5ce57f6e854,0.221610977
0x730598f000fd2e9bbf0394d51f53d868c241e1d65371e52b4ea0c8eb876379b7,2024-06-27 10:21:25.000 UTC,0x35e2a11f743a43f00381a0aeb6764322ef1eb788,0xe37e799d5077682fa0a244d46e5649f71457bd09,350.4608659
0x4d1ec04d65014e76e3474f7ca54794f3c2cb2dd23292990d6ba8a490c11d6e67,2024-07-06 21:07:12.000 UTC,0x35e2a11f743a43f00381a0aeb6764322ef1eb788,0x11ddd59c33c73c44733b4123a86ea5ce57f6e854,9.535905872
0x2135d29819668878d0275c7fb86356f4074300e33870b97d178bc215ae1c6053,2024-06-29 06:09:49.000 UTC,0x35e2a11f743a43f00381a0aeb6764322ef1eb788,0xaeb0fed69354f34831fe1d16475d9a83ddacada6,103.9803293
0x508b7bcbe7fb502a047b7bb450fda9724cc6ce39637b3546aa5233223fda1206,2024-06-28 06:28:44.000 UTC,0x35e2a11f743a43f00381a0aeb6764322ef1eb788,0x11ddd59c33c73c44733b4123a86ea5ce57f6e854,38.75555468
0x4eb3e458553a4735c9f9c1a153248bc43a762df3e0762593d3624ca4c477e747,2024-07-26 09:50:02.000 UTC,0x35e2a11f743a43f00381a0aeb6764322ef1eb788,0x11ddd59c33c73c44733b4123a86ea5ce57f6e854,24.99793248
0x6776ba9193cde9809757718293fb961a71e92b38612925776f4f8fdf9f9fed5a,2024-08-01 11:21:51.000 UTC,0x35e2a11f743a43f00381a0aeb6764322ef1eb788,0xee5f2e39d8abf28e449327bfd44317fc500eb4d8,2.420651252
0xf82612280fd7444164533ad56068a44333b006fb1bfae841a645a2c43b5930c6,2024-06-22 07:19:22.000 UTC,0x35e2a11f743a43f00381a0aeb6764322ef1eb788,0xaeb0fed69354f34831fe1d16475d9a83ddacada6,31.56979857
