transaction_hash,transaction_time,from_address,to_address,amount
0x148f051b54f3653e40833689ec9c977488233b3f171917f4bde5790a7ad5f3f3,2024-08-01 09:47:43.000 UTC,0x9f6cb0a37f1ae91b8e65405f525a596bafc5a9a6,0x132006a0b0ca11d777c54462bb030d8e1fc0b371,3.904544552
0x71df07a30ec4e0a21ffa0a504c1d457659c0536688f19ac5636177241d14d390,2024-08-01 09:45:59.000 UTC,0x9f6cb0a37f1ae91b8e65405f525a596bafc5a9a6,0x6ab8a95dd281b10bb7a8c5a40e88a4f253fa8690,1.878080784
0x44f9c128f44049cfc755d820c2cd106de93b62a38b234ee752b1b8c6a6ac2cc5,2024-08-01 10:38:51.000 UTC,0x9f6cb0a37f1ae91b8e65405f525a596bafc5a9a6,0xc612bda4a16c9dd2054e23e0bb5f16b8b073271d,5.858469353
0x649646ad4c205795a5a48c56a29734c141d255a155261df004eb6ec20821d9ee,2024-08-01 10:52:48.000 UTC,0x9f6cb0a37f1ae91b8e65405f525a596bafc5a9a6,0x67d69ca5b47f7d45d9a7bb093479fca732023dfa,12.47993799
0xdb8aad38b9cb25b47ea9d92cdee41254af3d6d7b0ca5b47200f962be50804066,2024-07-29 01:44:24.000 UTC,0x9f6cb0a37f1ae91b8e65405f525a596bafc5a9a6,0x629b4c88c5c2cf893800bd6b0424b24c2dcc3367,0.121937057
0x59a31fec51672be5432d5049c342af944383bf9000caf573e6bdaf0234f77de2,2024-07-29 01:54:47.000 UTC,0x9f6cb0a37f1ae91b8e65405f525a596bafc5a9a6,0x8be46b25d59616e594f0a9e20147fb14c1b989d9,102.3674691
0xf5772b269f7d8f49c3440f3bfcf704f142b915ecb39ae749c45383be01eb24a5,2024-07-30 08:54:02.000 UTC,0x9f6cb0a37f1ae91b8e65405f525a596bafc5a9a6,0x6407dc9c119b97c2d19d00b24a3f0f032639c08b,0.955347258
0x485c3ca69b84061896e7eae70e604969c12db038ece9054ec705cca9c60c2bdd,2024-07-30 09:02:07.000 UTC,0x9f6cb0a37f1ae91b8e65405f525a596bafc5a9a6,0x00b6f1a467397b15177eedc7c064b2b401d208cb,5.513919803
0x5de5520e134507d555e7ce4ac61d1a4a16d0279f6a42f0e53da2ce430e2a01c1,2024-07-30 09:03:49.000 UTC,0x9f6cb0a37f1ae91b8e65405f525a596bafc5a9a6,0xf4a841e1af698dca2a1bcb43ef3a4bde20e72819,5.602721155
0xbd3e8c80bb9b5b343ad3474332b3fa0711f992b6027181c2fbff68df6bf423b4,2024-07-30 09:03:48.000 UTC,0x9f6cb0a37f1ae91b8e65405f525a596bafc5a9a6,0x14a0f37ff75ec9ae8f8f128c9a7f09ae39e4d78f,3.95511167
