transaction_hash,transaction_time,from_address,to_address,amount
0x75711d115ad37437b9cf1f2df92475da16e0e069db565177f59d508b42e66d15,2024-07-21 22:40:32.000 UTC,0x3913029ac72e2fab3fd2cbcba4ba9d65639f05b4,0x62fc95fba4b802ac13017aaa65ca62ffce6df0ea,97.39691679
0x9695922e775a6224fcbddc8e0dade0a81fc360d9f8e0493ad9397aa25791481b,2024-06-08 09:36:55.000 UTC,0x3913029ac72e2fab3fd2cbcba4ba9d65639f05b4,0x62fc95fba4b802ac13017aaa65ca62ffce6df0ea,13.21302584
0xf796682f265af9da310e6209f9c5b27dcd2ab9b0ab5f8d468ec720d9320f5bef,2024-06-08 09:38:51.000 UTC,0x3913029ac72e2fab3fd2cbcba4ba9d65639f05b4,0x62fc95fba4b802ac13017aaa65ca62ffce6df0ea,0.65062718
0xd6ef9cef9d7298834f8504c190f62a2a30e4b443db0fe881b748bec2d4546fc7,2024-06-08 09:45:05.000 UTC,0x3913029ac72e2fab3fd2cbcba4ba9d65639f05b4,0x62fc95fba4b802ac13017aaa65ca62ffce6df0ea,2.113892218
0x680524d7a771a8c4d05f2211a34d7f730c71fd7dac2f761d0e6840706f403dca,2024-06-08 09:46:33.000 UTC,0x3913029ac72e2fab3fd2cbcba4ba9d65639f05b4,0x62fc95fba4b802ac13017aaa65ca62ffce6df0ea,0.498155241
0x55acbc5879e9924ab207040457b5daa0f304918d4608be2a82e71c57d5d06e07,2024-06-08 09:48:24.000 UTC,0x3913029ac72e2fab3fd2cbcba4ba9d65639f05b4,0x62fc95fba4b802ac13017aaa65ca62ffce6df0ea,0.628375967
0xe0c9afd057dd17100435140897c4ac8ff1731785ea0399eeb3f0990dd82beb0d,2024-07-31 07:48:18.000 UTC,0x566a7a441c3d84453d3a13e3a8deb0285a610e23,0xf49f7bb6f4f50d272a0914a671895c4384696e5a,9.800586828
0x34ec55c7a3104ad8c415326083f6b9b743908f1bd32e3e5742a781755edca026,2024-06-29 00:33:36.000 UTC,0x3913029ac72e2fab3fd2cbcba4ba9d65639f05b4,0x62fc95fba4b802ac13017aaa65ca62ffce6df0ea,48.33126366
0x2118ddcb0b6415d01c788e7520e97556e0a6089a2fcd29420b32aa226f195bec,2024-06-05 17:26:47.000 UTC,0xc8728ae130381eb77fc9a8b715564b00e83e19df,0xf49f7bb6f4f50d272a0914a671895c4384696e5a,61.8631831
0xa53d36b3dac88fd49640a00c4a3f49065eb5a07876362997e494200633bd1d4a,2024-06-25 07:38:09.000 UTC,0x09fa38eba245bb68354b8950fa2fe71f02863393,0x2dd8bf6bf68dd903f32b9defb20443305d301fa6,7.142857143
